mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Lang-1-0187,Lang,1,187,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,512,0,0.75,0.75,820,Qwen/Qwen3-8B
Lang-1-0188,Lang,1,188,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,512,1,0.35,0.35,817,Qwen/Qwen3-8B
Lang-1-0189,Lang,1,189,ROR,relational,org.apache.commons.lang3.math.NumberUtils,518,1,0.3,0.3,735,Qwen/Qwen3-8B
Lang-1-0190,Lang,1,190,ROR,relational,org.apache.commons.lang3.math.NumberUtils,518,0,0.35,0.35,811,Qwen/Qwen3-8B
Lang-1-0191,Lang,1,191,ROR,relational,org.apache.commons.lang3.math.NumberUtils,518,1,0.3,0.3,721,Qwen/Qwen3-8B
Lang-1-0192,Lang,1,192,COR,logical,org.apache.commons.lang3.math.NumberUtils,518,0,0.3,0.3,729,Qwen/Qwen3-8B
Lang-1-0193,Lang,1,193,COR,logical,org.apache.commons.lang3.math.NumberUtils,518,1,0.75,0.75,805,Qwen/Qwen3-8B
Lang-1-0194,Lang,1,194,COR,logical,org.apache.commons.lang3.math.NumberUtils,518,1,0.3,0.3,730,Qwen/Qwen3-8B
Lang-1-0195,Lang,1,195,COR,logical,org.apache.commons.lang3.math.NumberUtils,518,1,0.3,0.3,733,Qwen/Qwen3-8B
Lang-1-0196,Lang,1,196,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,0,0.35,0.35,841,Qwen/Qwen3-8B
Lang-1-0197,Lang,1,197,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,0,0.35,0.35,815,Qwen/Qwen3-8B
Lang-1-0198,Lang,1,198,ROR,relational,org.apache.commons.lang3.math.NumberUtils,519,0,0.35,0.35,816,Qwen/Qwen3-8B
Lang-1-0199,Lang,1,199,ROR,relational,org.apache.commons.lang3.math.NumberUtils,519,1,0.3,0.3,735,Qwen/Qwen3-8B
Lang-1-0200,Lang,1,200,ROR,relational,org.apache.commons.lang3.math.NumberUtils,519,0,0.3,0.3,737,Qwen/Qwen3-8B
Lang-1-0201,Lang,1,201,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,1,0.35,0.35,812,Qwen/Qwen3-8B
Lang-1-0202,Lang,1,202,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,1,0.35,0.35,812,Qwen/Qwen3-8B
Lang-1-0203,Lang,1,203,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,0,0.3,0.3,733,Qwen/Qwen3-8B
Lang-1-0204,Lang,1,204,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,1,0.15,0.15,817,Qwen/Qwen3-8B
Lang-1-0205,Lang,1,205,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,1,0.35,0.35,824,Qwen/Qwen3-8B
Lang-1-0206,Lang,1,206,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,519,1,0.3,0.3,740,Qwen/Qwen3-8B
Lang-1-0207,Lang,1,207,ROR,relational,org.apache.commons.lang3.math.NumberUtils,519,0,0.35,0.35,827,Qwen/Qwen3-8B
Lang-1-0208,Lang,1,208,ROR,relational,org.apache.commons.lang3.math.NumberUtils,519,1,0.3,0.3,741,Qwen/Qwen3-8B
Lang-1-0209,Lang,1,209,ROR,relational,org.apache.commons.lang3.math.NumberUtils,519,0,0.3,0.3,744,Qwen/Qwen3-8B
Lang-1-0210,Lang,1,210,COR,logical,org.apache.commons.lang3.math.NumberUtils,519,0,0.35,0.35,822,Qwen/Qwen3-8B
Lang-1-0211,Lang,1,211,COR,logical,org.apache.commons.lang3.math.NumberUtils,519,0,0.75,0.75,816,Qwen/Qwen3-8B
Lang-1-0212,Lang,1,212,COR,logical,org.apache.commons.lang3.math.NumberUtils,519,1,0.3,0.3,741,Qwen/Qwen3-8B
Lang-1-0213,Lang,1,213,COR,logical,org.apache.commons.lang3.math.NumberUtils,519,1,0.3,0.3,739,Qwen/Qwen3-8B
Lang-1-0214,Lang,1,214,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0215,Lang,1,215,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.35,0.35,830,Qwen/Qwen3-8B
Lang-1-0216,Lang,1,216,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.3,0.3,750,Qwen/Qwen3-8B
Lang-1-0217,Lang,1,217,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.75,0.75,835,Qwen/Qwen3-8B
Lang-1-0218,Lang,1,218,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.75,0.75,828,Qwen/Qwen3-8B
Lang-1-0219,Lang,1,219,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.35,0.35,829,Qwen/Qwen3-8B
Lang-1-0220,Lang,1,220,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.75,0.75,832,Qwen/Qwen3-8B
Lang-1-0221,Lang,1,221,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,1,0.35,0.35,849,Qwen/Qwen3-8B
Lang-1-0222,Lang,1,222,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,1,0.3,0.3,749,Qwen/Qwen3-8B
Lang-1-0223,Lang,1,223,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.35,0.35,831,Qwen/Qwen3-8B
Lang-1-0224,Lang,1,224,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,1,0.75,0.75,836,Qwen/Qwen3-8B
Lang-1-0225,Lang,1,225,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,520,0,0.35,0.35,828,Qwen/Qwen3-8B
Lang-1-0226,Lang,1,226,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0227,Lang,1,227,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0228,Lang,1,228,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0229,Lang,1,229,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0230,Lang,1,230,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.35,0.35,831,Qwen/Qwen3-8B
Lang-1-0231,Lang,1,231,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.35,0.35,832,Qwen/Qwen3-8B
Lang-1-0232,Lang,1,232,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.75,0.75,828,Qwen/Qwen3-8B
Lang-1-0233,Lang,1,233,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,525,1,0.3,0.3,753,Qwen/Qwen3-8B
Lang-1-0234,Lang,1,234,COR,logical,org.apache.commons.lang3.math.NumberUtils,526,1,0.3,0.3,761,Qwen/Qwen3-8B
Lang-1-0235,Lang,1,235,COR,logical,org.apache.commons.lang3.math.NumberUtils,526,0,0.75,0.75,844,Qwen/Qwen3-8B
Lang-1-0236,Lang,1,236,COR,logical,org.apache.commons.lang3.math.NumberUtils,526,0,0.3,0.3,761,Qwen/Qwen3-8B
Lang-1-0237,Lang,1,237,COR,logical,org.apache.commons.lang3.math.NumberUtils,526,0,0.3,0.3,759,Qwen/Qwen3-8B
Lang-1-0238,Lang,1,238,ROR,relational,org.apache.commons.lang3.math.NumberUtils,530,1,0.75,0.75,852,Qwen/Qwen3-8B
Lang-1-0239,Lang,1,239,ROR,relational,org.apache.commons.lang3.math.NumberUtils,531,1,0.75,0.75,844,Qwen/Qwen3-8B
Lang-1-0240,Lang,1,240,COR,logical,org.apache.commons.lang3.math.NumberUtils,530,0,0.75,0.75,838,Qwen/Qwen3-8B
Lang-1-0241,Lang,1,241,COR,logical,org.apache.commons.lang3.math.NumberUtils,531,1,0.75,0.75,840,Qwen/Qwen3-8B
Lang-1-0242,Lang,1,242,COR,logical,org.apache.commons.lang3.math.NumberUtils,530,0,0.75,0.75,838,Qwen/Qwen3-8B
Lang-1-0243,Lang,1,243,COR,logical,org.apache.commons.lang3.math.NumberUtils,531,0,0.75,0.75,842,Qwen/Qwen3-8B
Lang-1-0244,Lang,1,244,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,822,Qwen/Qwen3-8B
Lang-1-0245,Lang,1,245,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-1-0246,Lang,1,246,ROR,relational,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,820,Qwen/Qwen3-8B
Lang-1-0247,Lang,1,247,ROR,relational,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,822,Qwen/Qwen3-8B
Lang-1-0248,Lang,1,248,ROR,relational,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0249,Lang,1,249,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,820,Qwen/Qwen3-8B
Lang-1-0250,Lang,1,250,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,820,Qwen/Qwen3-8B
Lang-1-0251,Lang,1,251,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0252,Lang,1,252,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,826,Qwen/Qwen3-8B
Lang-1-0253,Lang,1,253,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0254,Lang,1,254,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0255,Lang,1,255,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,826,Qwen/Qwen3-8B
Lang-1-0256,Lang,1,256,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0257,Lang,1,257,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0258,Lang,1,258,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0259,Lang,1,259,COR,logical,org.apache.commons.lang3.math.NumberUtils,530,0,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0260,Lang,1,260,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,1,0.75,0.75,828,Qwen/Qwen3-8B
Lang-1-0261,Lang,1,261,COR,logical,org.apache.commons.lang3.math.NumberUtils,530,0,0.75,0.75,834,Qwen/Qwen3-8B
Lang-1-0262,Lang,1,262,COR,logical,org.apache.commons.lang3.math.NumberUtils,532,0,0.75,0.75,823,Qwen/Qwen3-8B
Lang-1-0263,Lang,1,263,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,823,Qwen/Qwen3-8B
Lang-1-0264,Lang,1,264,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,822,Qwen/Qwen3-8B
Lang-1-0265,Lang,1,265,ROR,relational,org.apache.commons.lang3.math.NumberUtils,546,0,0.75,0.75,830,Qwen/Qwen3-8B
Lang-1-0266,Lang,1,266,ROR,relational,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,828,Qwen/Qwen3-8B
Lang-1-0267,Lang,1,267,ROR,relational,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0268,Lang,1,268,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,0,0.75,0.75,832,Qwen/Qwen3-8B
Lang-1-0269,Lang,1,269,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0270,Lang,1,270,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,0,0.75,0.75,827,Qwen/Qwen3-8B
Lang-1-0271,Lang,1,271,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,832,Qwen/Qwen3-8B
Lang-1-0272,Lang,1,272,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,0,0.35,0.35,830,Qwen/Qwen3-8B
Lang-1-0273,Lang,1,273,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-1-0274,Lang,1,274,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,0,0.75,0.75,830,Qwen/Qwen3-8B
Lang-1-0275,Lang,1,275,COR,logical,org.apache.commons.lang3.math.NumberUtils,546,1,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0276,Lang,1,276,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,797,Qwen/Qwen3-8B
Lang-1-0277,Lang,1,277,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,793,Qwen/Qwen3-8B
Lang-1-0278,Lang,1,278,ROR,relational,org.apache.commons.lang3.math.NumberUtils,560,0,0.75,0.75,797,Qwen/Qwen3-8B
Lang-1-0279,Lang,1,279,ROR,relational,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,794,Qwen/Qwen3-8B
Lang-1-0280,Lang,1,280,ROR,relational,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,807,Qwen/Qwen3-8B
Lang-1-0281,Lang,1,281,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,0,0.75,0.75,819,Qwen/Qwen3-8B
Lang-1-0282,Lang,1,282,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,813,Qwen/Qwen3-8B
Lang-1-0283,Lang,1,283,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,0,0.75,0.75,806,Qwen/Qwen3-8B
Lang-1-0284,Lang,1,284,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,808,Qwen/Qwen3-8B
Lang-1-0285,Lang,1,285,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,0,0.75,0.75,808,Qwen/Qwen3-8B
Lang-1-0286,Lang,1,286,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,807,Qwen/Qwen3-8B
Lang-1-0287,Lang,1,287,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,0,0.75,0.75,807,Qwen/Qwen3-8B
Lang-1-0288,Lang,1,288,COR,logical,org.apache.commons.lang3.math.NumberUtils,560,1,0.75,0.75,806,Qwen/Qwen3-8B
Lang-1-0289,Lang,1,289,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,814,Qwen/Qwen3-8B
Lang-1-0290,Lang,1,290,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,0,0.3,0.3,740,Qwen/Qwen3-8B
Lang-1-0291,Lang,1,291,ROR,relational,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,823,Qwen/Qwen3-8B
Lang-1-0292,Lang,1,292,ROR,relational,org.apache.commons.lang3.math.NumberUtils,579,1,0.75,0.75,838,Qwen/Qwen3-8B
Lang-1-0293,Lang,1,293,ROR,relational,org.apache.commons.lang3.math.NumberUtils,579,1,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0294,Lang,1,294,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,841,Qwen/Qwen3-8B
Lang-1-0295,Lang,1,295,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,0,0.25,0.25,818,Qwen/Qwen3-8B
Lang-1-0296,Lang,1,296,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,1,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0297,Lang,1,297,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0298,Lang,1,298,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0299,Lang,1,299,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,819,Qwen/Qwen3-8B
Lang-1-0300,Lang,1,300,ROR,relational,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,819,Qwen/Qwen3-8B
Lang-1-0301,Lang,1,301,ROR,relational,org.apache.commons.lang3.math.NumberUtils,579,0,0.75,0.75,821,Qwen/Qwen3-8B
Lang-1-0302,Lang,1,302,ROR,relational,org.apache.commons.lang3.math.NumberUtils,579,1,0.15,0.15,827,Qwen/Qwen3-8B
Lang-1-0303,Lang,1,303,COR,logical,org.apache.commons.lang3.math.NumberUtils,579,0,0.3,0.3,743,Qwen/Qwen3-8B
Lang-1-0304,Lang,1,304,COR,logical,org.apache.commons.lang3.math.NumberUtils,579,1,0.75,0.75,818,Qwen/Qwen3-8B
Lang-1-0305,Lang,1,305,COR,logical,org.apache.commons.lang3.math.NumberUtils,579,0,0.3,0.3,753,Qwen/Qwen3-8B
Lang-1-0306,Lang,1,306,COR,logical,org.apache.commons.lang3.math.NumberUtils,579,1,0.3,0.3,749,Qwen/Qwen3-8B
Lang-1-0307,Lang,1,307,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,580,0,0.75,0.75,812,Qwen/Qwen3-8B
Lang-1-0308,Lang,1,308,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,580,0,0.3,0.3,730,Qwen/Qwen3-8B
Lang-1-0309,Lang,1,309,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,580,0,0.75,0.75,818,Qwen/Qwen3-8B
Lang-1-0310,Lang,1,310,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,580,0,0.75,0.75,818,Qwen/Qwen3-8B
Lang-1-0311,Lang,1,311,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,580,0,0.75,0.75,813,Qwen/Qwen3-8B
Lang-1-0312,Lang,1,312,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,580,0,0.75,0.75,818,Qwen/Qwen3-8B
Lang-1-0313,Lang,1,313,ROR,relational,org.apache.commons.lang3.math.NumberUtils,584,1,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0314,Lang,1,314,ROR,relational,org.apache.commons.lang3.math.NumberUtils,584,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0315,Lang,1,315,COR,logical,org.apache.commons.lang3.math.NumberUtils,584,1,0.75,0.75,826,Qwen/Qwen3-8B
Lang-1-0316,Lang,1,316,COR,logical,org.apache.commons.lang3.math.NumberUtils,584,1,0.75,0.75,826,Qwen/Qwen3-8B
Lang-1-0317,Lang,1,317,COR,logical,org.apache.commons.lang3.math.NumberUtils,584,1,0.75,0.75,823,Qwen/Qwen3-8B
Lang-1-0318,Lang,1,318,COR,logical,org.apache.commons.lang3.math.NumberUtils,584,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0319,Lang,1,319,COR,logical,org.apache.commons.lang3.math.NumberUtils,600,1,0.3,0.3,745,Qwen/Qwen3-8B
Lang-1-0320,Lang,1,320,COR,logical,org.apache.commons.lang3.math.NumberUtils,600,0,0.75,0.75,832,Qwen/Qwen3-8B
Lang-1-0321,Lang,1,321,COR,logical,org.apache.commons.lang3.math.NumberUtils,600,0,0.3,0.3,752,Qwen/Qwen3-8B
Lang-1-0322,Lang,1,322,COR,logical,org.apache.commons.lang3.math.NumberUtils,600,0,0.3,0.3,760,Qwen/Qwen3-8B
Lang-1-0323,Lang,1,323,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,602,1,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0324,Lang,1,324,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,602,1,0.25,0.25,822,Qwen/Qwen3-8B
Lang-1-0325,Lang,1,325,ROR,relational,org.apache.commons.lang3.math.NumberUtils,602,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0326,Lang,1,326,ROR,relational,org.apache.commons.lang3.math.NumberUtils,602,1,0.75,0.75,839,Qwen/Qwen3-8B
Lang-1-0327,Lang,1,327,ROR,relational,org.apache.commons.lang3.math.NumberUtils,602,1,0.75,0.75,834,Qwen/Qwen3-8B
Lang-1-0328,Lang,1,328,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,820,Qwen/Qwen3-8B
Lang-1-0329,Lang,1,329,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,829,Qwen/Qwen3-8B
Lang-1-0330,Lang,1,330,ROR,relational,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0331,Lang,1,331,ROR,relational,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,859,Qwen/Qwen3-8B
Lang-1-0332,Lang,1,332,ROR,relational,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,831,Qwen/Qwen3-8B
Lang-1-0333,Lang,1,333,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,0,0.75,0.75,841,Qwen/Qwen3-8B
Lang-1-0334,Lang,1,334,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-1-0335,Lang,1,335,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,0,0.75,0.75,847,Qwen/Qwen3-8B
Lang-1-0336,Lang,1,336,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,834,Qwen/Qwen3-8B
Lang-1-0337,Lang,1,337,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,0,0.75,0.75,832,Qwen/Qwen3-8B
Lang-1-0338,Lang,1,338,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-1-0339,Lang,1,339,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-1-0340,Lang,1,340,COR,logical,org.apache.commons.lang3.math.NumberUtils,604,1,0.75,0.75,839,Qwen/Qwen3-8B
Lang-1-0341,Lang,1,341,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,612,1,0.3,0.3,742,Qwen/Qwen3-8B
Lang-1-0342,Lang,1,342,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,612,1,0.25,0.25,821,Qwen/Qwen3-8B
Lang-1-0343,Lang,1,343,ROR,relational,org.apache.commons.lang3.math.NumberUtils,612,1,0.75,0.75,836,Qwen/Qwen3-8B
Lang-1-0344,Lang,1,344,ROR,relational,org.apache.commons.lang3.math.NumberUtils,612,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-1-0345,Lang,1,345,ROR,relational,org.apache.commons.lang3.math.NumberUtils,612,1,0.75,0.75,821,Qwen/Qwen3-8B
Lang-1-0346,Lang,1,346,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,614,0,0.3,0.3,737,Qwen/Qwen3-8B
Lang-1-0347,Lang,1,347,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,614,0,0.15,0.15,823,Qwen/Qwen3-8B
Lang-1-0348,Lang,1,348,ROR,relational,org.apache.commons.lang3.math.NumberUtils,614,1,0.3,0.3,747,Qwen/Qwen3-8B
Lang-1-0349,Lang,1,349,ROR,relational,org.apache.commons.lang3.math.NumberUtils,614,1,0.3,0.3,746,Qwen/Qwen3-8B
Lang-1-0350,Lang,1,350,ROR,relational,org.apache.commons.lang3.math.NumberUtils,614,0,0.15,0.15,824,Qwen/Qwen3-8B
Lang-1-0351,Lang,1,351,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,0,0.3,0.3,745,Qwen/Qwen3-8B
Lang-1-0352,Lang,1,352,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,0,0.75,0.75,825,Qwen/Qwen3-8B
Lang-1-0353,Lang,1,353,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,0,0.3,0.3,748,Qwen/Qwen3-8B
Lang-1-0354,Lang,1,354,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,1,0.3,0.3,754,Qwen/Qwen3-8B
Lang-1-0355,Lang,1,355,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,0,0.15,0.15,829,Qwen/Qwen3-8B
Lang-1-0356,Lang,1,356,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,0,0.3,0.3,747,Qwen/Qwen3-8B
Lang-1-0357,Lang,1,357,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,1,0.3,0.3,747,Qwen/Qwen3-8B
Lang-1-0358,Lang,1,358,COR,logical,org.apache.commons.lang3.math.NumberUtils,614,1,0.75,0.75,822,Qwen/Qwen3-8B
Lang-1-0359,Lang,1,359,ROR,relational,org.apache.commons.lang3.math.NumberUtils,634,0,0.95,0.95,825,Qwen/Qwen3-8B
Lang-1-0360,Lang,1,360,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,635,0,0.95,0.95,792,Qwen/Qwen3-8B
Lang-1-0361,Lang,1,361,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,1,0.75,0.75,785,Qwen/Qwen3-8B
Lang-1-0362,Lang,1,362,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,1,0.75,0.75,793,Qwen/Qwen3-8B
Lang-1-0363,Lang,1,363,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,1,0.3,0.3,717,Qwen/Qwen3-8B
Lang-1-0364,Lang,1,364,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,1,0.75,0.75,799,Qwen/Qwen3-8B
Lang-1-0365,Lang,1,365,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,1,0.75,0.75,805,Qwen/Qwen3-8B
Lang-1-0366,Lang,1,366,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,1,0.15,0.15,800,Qwen/Qwen3-8B
Lang-1-0367,Lang,1,367,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,0,0.75,0.75,797,Qwen/Qwen3-8B
Lang-1-0368,Lang,1,368,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,637,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-1-0369,Lang,1,369,ROR,relational,org.apache.commons.lang3.math.NumberUtils,637,1,0.75,0.75,801,Qwen/Qwen3-8B
Lang-1-0370,Lang,1,370,ROR,relational,org.apache.commons.lang3.math.NumberUtils,637,0,0.75,0.75,806,Qwen/Qwen3-8B
Lang-1-0371,Lang,1,371,ROR,relational,org.apache.commons.lang3.math.NumberUtils,637,1,0.7,0.7,712,Qwen/Qwen3-8B
Lang-1-0372,Lang,1,372,ROR,relational,org.apache.commons.lang3.math.NumberUtils,638,0,0.75,0.75,788,Qwen/Qwen3-8B
Lang-1-0373,Lang,1,373,ROR,relational,org.apache.commons.lang3.math.NumberUtils,638,0,0.75,0.75,778,Qwen/Qwen3-8B
Lang-1-0374,Lang,1,374,ROR,relational,org.apache.commons.lang3.math.NumberUtils,638,0,0.75,0.75,778,Qwen/Qwen3-8B
Lang-1-0375,Lang,1,375,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,639,1,0.75,0.75,787,Qwen/Qwen3-8B
